Species Key	Species ID	Species Label	Active Taxa	Group
11320-Influenza-A-virus	11320	Influenza A virus	11320, 11357, 11363, 11384, 11397, 11408, 11448, 11482, 11484, 35322, 36418, 36420, 38973, 38976, 41857, 55532, 59375, 59831, 62446, 62448, 62449, 62478, 62484, 62488, 62496, 62503, 62512, 62534, 62541, 62549, 62559, 62561, 62564, 62575, 62596, 63106, 79695, 82372, 83206, 88103, 88104, 88775, 88776, 89169, 89172, 93838, 95234, 95888, 97348, 97350, 97352, 97353, 100835, 100850, 102793, 102796, 106423, 106491, 107423, 107493, 107558, 114727, 114729, 114730, 119210, 119211, 119212, 119214, 119215, 119216, 119218, 119220, 119221, 128982, 129781, 130760, 130763, 132504, 132613, 132734, 132735, 132783, 132812, 132841, 132842, 132884, 135325, 135658, 135661, 136471, 136474, 137578, 137885, 137886, 142943, 142945, 142948, 142949, 142951, 145306, 145307, 147095, 147742, 150171, 153969, 154540, 155218, 155220, 155222, 155225, 155226, 155227, 155917, 157642, 157802, 158306, 159201, 159471, 161502, 162326, 164326, 165420, 165512, 166951, 168278, 169163, 169166, 169169, 170342, 170500, 172149, 173473, 173477, 173715, 176672, 177117, 177128, 177131, 177188, 182781, 183741, 183764, 183777, 183778, 183783, 183786, 184006, 185794, 186460, 187164, 187166, 191090, 192535, 192549, 192720, 192773, 192782, 196430, 196433, 196451, 196462, 197579, 197585, 197588, 197589, 198059, 199442, 200611, 203126, 203129, 205946, 205954, 207401, 207822, 210655, 210656, 210659, 210663, 210671, 211044, 214826, 215848, 215853, 215862, 215864, 215892, 216877, 220977, 221012, 221016, 221116, 223931, 223932, 223935, 223947, 224819, 225071, 225085, 225088, 225089, 225091, 228928, 229051, 231851, 232438, 236235, 243678, 244950, 249372, 249373, 251297, 251307, 252234, 252236, 253676, 253682, 253683, 253686, 253691, 255681, 255682, 256045, 260806, 264510, 264513, 265120, 266093, 266827, 266828, 270484, 270490, 270510, 270945, 273361, 274827, 274828, 274829, 279570, 279797, 279798, 282124, 282148, 284168, 284170, 284177, 284178, 284190, 284195, 284202, 284209, 284218, 284219, 285712, 286239, 286266, 291592, 292039, 292045, 292590, 293054, 293055, 293090, 298603, 298713, 298716, 299390, 299730, 299733, 300748, 300749, 300750, 303316, 304359, 304362, 304364, 304365, 304883, 305847, 306061, 307622, 307819, 311165, 311167, 311169, 311175, 311374, 311555, 311596, 311598, 311609, 311670, 311695, 311710, 311775, 317652, 319102, 319104, 319875, 320306, 322564, 322566, 326172, 327205, 327255, 327310, 327311, 329376, 329593, 329606, 329612, 332733, 332747, 333278, 334589, 334590, 335333, 335337, 335358, 336092, 336205, 336207, 336232, 336238, 336241, 336248, 336792, 336794, 336800, 342137, 342145, 342207, 342210, 342221, 342396, 342508, 342546, 344596, 344598, 351253, 351263, 351277, 352034, 352348, 352515, 352520, 352522, 352525, 352560, 352561, 352564, 352575, 352661, 352695, 352706, 352710, 352719, 352764, 352791, 352963, 353253, 353427, 353466, 354228, 354235, 354569, 355624, 357205, 357208, 357210, 357211, 357213, 357252, 359921, 360256, 363131, 364132, 365074, 365077, 365078, 365080, 365113, 365124, 365129, 365417, 366524, 367120, 368714, 369766, 370120, 370122, 370123, 370124, 370127, 370128, 370810, 370811, 370812, 370813, 371082, 371214, 371233, 373035, 373145, 373628, 374439, 374987, 375457, 376721, 378045, 378131, 378139, 379756, 380210, 380212, 380213, 380217, 380282, 380284, 380285, 380299, 380301, 380307, 380330, 380332, 380337, 380339, 380340, 380342, 380343, 380346, 380808, 380813, 380833, 380836, 380842, 380859, 380905, 380949, 380950, 380951, 380960, 380964, 380970, 380977, 380978, 380979, 380982, 380984, 380985, 381511, 381512, 381513, 381516, 381517, 381518, 382781, 382787, 382813, 382814, 382825, 382827, 382828, 382832, 382834, 382835, 382838, 382842, 382848, 383028, 383030, 383064, 383121, 383152, 383231, 383251, 383281, 383531, 383533, 383537, 383541, 383547, 383550, 383558, 383561, 383564, 383566, 383567, 383568, 383570, 383571, 383574, 383577, 383578, 383583, 383586, 383589, 383602, 383603, 383604, 384483, 384484, 384485, 384487, 384493, 384495, 384496, 384498, 384499, 384500, 384502, 384505, 384509, 384510, 384527, 384529, 384946, 385576, 385580, 385582, 385583, 385585, 385586, 385587, 385590, 385596, 385599, 385600, 385605, 385616, 385617, 385618, 385620, 385624, 385628, 385630, 385635, 385636, 385640, 385644, 385717, 387139, 387140, 387147, 387156, 387161, 387164, 387165, 387191, 387203, 387207, 387208, 387213, 387218, 387223, 387228, 387239, 387243, 387262, 388039, 388041, 388108, 388536, 389259, 392809, 392810, 392811, 392812, 393294, 393486, 393548, 393557, 393560, 393616, 393697, 393902, 395841, 395842, 398318, 400331, 400788, 400795, 400801, 400806, 400808, 400810, 400828, 400830, 400831, 401030, 401372, 401567, 402194, 402464, 402473, 402474, 402489, 402503, 402518, 402527, 402938, 402960, 404137, 404138, 404150, 404152, 404155, 404163, 404178, 404408, 404573, 405050, 407203, 407418, 407445, 407649, 407713, 407843, 408165, 411157, 411167, 411662, 413883, 413941, 414044, 414453, 415166, 415167, 415169, 415172, 415176, 415177, 415316, 416721, 416730, 416733, 416744, 417758, 418446, 418868, 421466, 421472, 421901, 424895, 425551, 425552, 425557, 425558, 425564, 425566, 426738, 427773, 427890, 428668, 428669, 428945, 430278, 430410, 430417, 431158, 432070, 432073, 432081, 432094, 434606, 435359, 436004, 437606, 437607, 437807, 438885, 438888, 440388, 440389, 440391, 440392, 441895, 441962, 442531, 444195, 444311, 444318, 444510, 444793, 445027, 445426, 445431, 446023, 447133, 447188, 448058, 449656, 451802, 452890, 453057, 453060, 453063, 453065, 453067, 453068, 453771, 456136, 457457, 458626, 459429, 461772, 461883, 462695, 463382, 464314, 464442, 464457, 464508, 464525, 464577, 464580, 464622, 464623, 468948, 468956, 468968, 468972, 472511, 472517, 475478, 475493, 476261, 476294, 476303, 478051, 478056, 479006, 479022, 479983, 480019, 480021, 480024, 482147, 483267, 486627, 486630, 487088, 487497, 488232, 488233, 488235, 488240, 488241, 488242, 488638, 489927, 490464, 496034, 496036, 496427, 496800, 497380, 499286, 501225, 502564, 503337, 504697, 504904, 504910, 505428, 505573, 505575, 505600, 506282, 506345, 506350, 506355, 506357, 506363, 506366, 506380, 506391, 506417, 506886, 510222, 510644, 511636, 511649, 511839, 514118, 514193, 514486, 515581, 516994, 516995, 518350, 518351, 518922, 518925, 518927, 518943, 518946, 518959, 518968, 518981, 518998, 519082, 519101, 522740, 524298, 527168, 528506, 529050, 529058, 529935, 533026, 533037, 535852, 535863, 537923, 538555, 542563, 544555, 547900, 547903, 547904, 547905, 548822, 553345, 556272, 556277, 558177, 559966, 560374, 560463, 560591, 562988, 562992, 566260, 568373, 568374, 568375, 568833, 569161, 571503, 573797, 573943, 576142, 577537, 577538, 577540, 577541, 577542, 577543, 577544, 578079, 586170, 587884, 592636, 593176, 614035, 616922, 619880, 629211, 632134, 632135, 634172, 641501, 641594, 641809, 641810, 641812, 642261, 642266, 642794, 643212, 643960, 643999, 644151, 644289, 644373, 644376, 644788, 644882, 645306, 645520, 645582, 645724, 645764, 645771, 646302, 646491, 647096, 647100, 647923, 648116, 648856, 648920, 649017, 649449, 649858, 649859, 650110, 650407, 650409, 653886, 654811, 655288, 657051, 657165, 657166, 657167, 658209, 658578, 661114, 661236, 661256, 663189, 664713, 669059, 673367, 673446, 678695, 680501, 680689, 680690, 680692, 680693, 680729, 680735, 680739, 680753, 680767, 680785, 680789, 680799, 680803, 681069, 681076, 682728, 683087, 683690, 683780, 683798, 686450, 687830, 688694, 689654, 690988, 691471, 696538, 696785, 697296, 697610, 698797, 705416, 709960, 714561, 715091, 715493, 715494, 717464, 722894, 742305, 742689, 744732, 746073, 748570, 750059, 750140, 750150, 751463, 751562, 753588, 753600, 753611, 754366, 760063, 760085, 760092, 760591, 761251, 761684, 762377, 762378, 762400, 762408, 765258, 765445, 767722, 768646, 768647, 768716, 796201, 796202, 856550, 856753, 870287, 870288, 871615, 872290, 877502, 880921, 880924, 882942, 882946, 884530, 884924, 887110, 887118, 887119, 908183, 908203, 908271, 908273, 913323, 913937, 915014, 932622, 936107, 936115, 936316, 938074, 941425, 941427, 945961, 947939, 982258, 986174, 991335, 991714, 991753, 993445, 996581, 1000292, 1000304, 1000847, 1000875, 1001629, 1001811, 1003445, 1007931, 1007933, 1033054, 1034049, 1041907, 1041990, 1042014, 1052453, 1055675, 1068705, 1068961, 1069537, 1071368, 1078402, 1080140, 1081236, 1081253, 1082519, 1082526, 1082527, 1082528, 1084762, 1086848, 1086851, 1086859, 1086875, 1086929, 1086947, 1086957, 1086978, 1087279, 1087284, 1088701, 1091174, 1093545, 1111139, 1115118, 1118207, 1122279, 1129345, 1129346, 1129347, 1144025, 1149325, 1161128, 1163697, 1166624, 1166654, 1171061, 1171156, 1171197, 1171336, 1174516, 1176042, 1176116, 1184508, 1184593, 1184594, 1194306, 1194309, 1194310, 1194312, 1194313, 1194315, 1194316, 1194318, 1194320, 1194322, 1194326, 1194328, 1194428, 1201296, 1210179, 1228418, 1229633, 1229762, 1237063, 1239801, 1240128, 1267631, 1268360, 1274331, 1277897, 1283012, 1283469, 1285028, 1285032, 1285210, 1288308, 1289562, 1292995, 1303218, 1305090, 1305092, 1305374, 1305412, 1305724, 1305725, 1305726, 1305727, 1305728, 1310049, 1310532, 1313077, 1314755, 1314758, 1316510, 1317664, 1318080, 1318118, 1318343, 1318439, 1320384, 1320505, 1320510, 1320540, 1321003, 1321007, 1321009, 1322245, 1323429, 1330339, 1330359, 1331560, 1331831, 1331850, 1332244, 1342394, 1342397, 1342404, 1342434, 1343785, 1343791, 1346333, 1346336, 1346348, 1346349, 1347345, 1347454, 1347538, 1347635, 1347638, 1347654, 1354011, 1381712, 1391655, 1395524, 1395980, 1395982, 1398850, 1403514, 1406383, 1406946, 1413188, 1414588, 1414591, 1416234, 1420840, 1424502, 1424503, 1424504, 1435060, 1447813, 1451093, 1458555, 1458557, 1460072, 1461993, 1465590, 1470614, 1472295, 1472918, 1477937, 1479037, 1481964, 1481966, 1481987, 1481989, 1490471, 1497857, 1500587, 1500656, 1501122, 1502382, 1503439, 1504283, 1507381, 1507384, 1507390, 1507400, 1515749, 1540618, 1564508, 1564510, 1565433, 1567420, 1569880, 1572188, 1589662, 1589663, 1594095, 1598402, 1598689, 1602923, 1602924, 1602925, 1604966, 1609680, 1614439, 1642314, 1647590, 1647592, 1647596, 1653877, 1654135, 1657866, 1663864, 1663934, 1663996, 1677899, 1678781, 1679038, 1686327, 1697974, 1727172, 1731051, 1731119, 1751415, 1774148, 1777792, 1783443, 1785958, 1820593, 1865944, 1892613, 1897520, 1903246, 1918962, 1923946, 1927717, 1931301, 1933916, 1933919, 1936257, 1936258, 1936259, 1936260, 1936261, 1936262, 1936263, 1937246, 1937247, 1961664, 1968303, 1968304, 1977644, 1987446, 2004339, 2014663, 2018098, 2019386, 2019571, 2026007, 2026033, 2042056, 2043937, 2069464, 2070132, 10000474, 10000477, 10000550, 10000865, 10001157, 10001225, 10001315, 10001316, 10001317, 10001318, 10001680, 10002090, 10002238, 10002244, 10002273, 10002359, 10002360, 10002384, 10002561, 10002580, 10002657, 10002878	virus
11520-Influenza-B-virus-Influenza-virus-type-B	11520	Influenza B virus (Influenza virus type B)	11520, 11521, 11532, 11540, 11541, 11550, 38994, 107404, 107406, 107411, 107416, 107417, 150127, 164567, 171425, 184816, 184821, 206203, 224964, 256080, 256086, 279329, 283957, 287046, 289327, 289338, 289353, 290303, 291801, 319223, 335812, 343983, 408889, 408901, 408905, 408929, 416659, 416672, 416674, 416688, 427826, 430427, 430428, 430429, 461738, 461739, 464417, 476603, 503386, 504660, 504662, 504664, 504666, 510628, 518987, 529641, 587885, 593990, 604436, 664507, 700965, 871647, 986181, 1001792, 1031475, 1038358, 1077587, 1089604, 1089607, 1094283, 1148458, 1275629, 1275760, 1296754, 1321139, 1321142, 1321170, 1330518, 1344284, 1519538, 1600158, 1637211, 1733661, 1733715, 1757462, 1824402, 1905711, 1910349, 1910532, 1910565, 1910659, 1917641, 1949021, 1987288, 1987316, 1987348, 2003088, 2003101, 2026580, 2036498, 2036588, 2036592, 2051271, 2051446, 2051506, 10002345	virus
11552-Influenza-C-virus-Influenza-C-viruses	11552	Influenza C virus (Influenza C viruses)	11552, 11553, 11557, 11567, 100673, 165246, 165247, 199350, 199356, 199357, 199360, 203229, 203230, 217166, 217167, 224197, 374405, 1443457, 1581538, 1581542, 1581544, 1794771, 1794778, 1795311, 1795312, 1795314, 1795315	virus
11636-Reticuloendotheliosis-virus-Avian-reticuloendotheliosis-virus	11636	Reticuloendotheliosis virus (Avian reticuloendotheliosis virus)	11636, 10001999	virus
11642-Simian-foamy-virus	11642	Simian foamy virus	11642, 11963, 41858, 288118, 298339, 399495, 10002863, 10002864	virus
11660-Caprine-arthritis-encephalitis-virus-Caprine-arthritis-encephalitis-virus	11660	Caprine arthritis encephalitis virus (Caprine arthritis-encephalitis virus)	11660, 11661, 11662, 254355, 10001307, 10001308	virus
11663-Ovine-lentivirus-ovine-lentivirus-OLV	11663	Ovine lentivirus (ovine lentivirus OLV)	11663	virus
11665-Equine-infectious-anemia-virus-equine-infectious-anemia-virus-EIAV	11665	Equine infectious anemia virus (equine infectious anemia virus EIAV)	11665, 11666, 11668, 11670, 11671, 11672, 31675, 10000499	virus
11673-Feline-immunodeficiency-virus-feline-immunodeficiency-virus-FIV	11673	Feline immunodeficiency virus (feline immunodeficiency virus FIV)	11673, 11674, 11675, 31676, 36371, 36372, 45409	virus
11676-Human-immunodeficiency-virus-1-human-immunodeficiency-virus-1-HIV-1	11676	Human immunodeficiency virus 1 (human immunodeficiency virus 1 HIV-1)	11676, 11678, 11679, 11681, 11682, 11683, 11684, 11685, 11686, 11687, 11688, 11689, 11690, 11691, 11693, 11694, 11695, 11696, 11697, 11698, 11699, 11701, 11703, 11704, 11705, 11706, 11708, 31678, 36375, 82834, 290579, 327105, 362651, 388795, 388799, 388812, 388817, 401671, 471721, 505184, 505185, 505186, 505187, 505226, 505228, 580567, 587644, 690042, 1287874, 1345266, 1400548, 10000500	virus
11709-Human-immunodeficiency-virus-2-HIV-type-2	11709	Human immunodeficiency virus 2 (HIV type 2)	11709, 11713, 11714, 11715, 11716, 11717, 11718, 11720, 11721, 31681, 73484	virus
11723-Simian-immunodeficiency-virus-Chimpanzee-immunodeficiency-virus	11723	Simian immunodeficiency virus (Chimpanzee immunodeficiency virus)	11711, 11723, 11730, 11731, 11732, 11733, 11734, 11735, 11736, 11737, 11738, 31682, 31683, 31684, 160753, 224206, 402771, 1429985, 10000501, 10000502, 10000503, 10000504, 10000505, 10000506	virus
11746-Jaagsiekte-sheep-retrovirus-Endogenous-Jaagziekte-retrovirus	11746	Jaagsiekte sheep retrovirus (Endogenous Jaagziekte retrovirus)	11746	virus
11757-Mouse-mammary-tumor-virus-mouse-mammary-tumor-virus-MMT	11757	Mouse mammary tumor virus (mouse mammary tumor virus MMT)	11757, 11759	virus
11768-Feline-leukemia-virus-Feline-leukemia-provirus	11768	Feline leukemia virus (Feline leukemia provirus)	11768, 11769, 11824, 10001130	virus
11780-Snyder-Theilen-feline-sarcoma-virus-Feline-sarcoma-virus-STRAIN-SNYDER-THEILEN	11780	Snyder-Theilen feline sarcoma virus (Feline sarcoma virus (STRAIN SNYDER-THEILEN))	11780	virus
11786-Murine-leukemia-virus-murine-leukemia-virus-MLV	11786	Murine leukemia virus (murine leukemia virus MLV)	11786, 11790, 11791, 11795, 11797, 11801, 11841, 11938, 31687, 44561, 65690, 928306, 10001207	virus
11809-Moloney-murine-sarcoma-virus-Moloney-murine-sarcoma-virus-MuSV	11809	Moloney murine sarcoma virus (Moloney murine sarcoma virus MuSV)	11809, 11812	virus
11827-Human-endogenous-retrovirus	11827	Human endogenous retrovirus	11827, 228277	virus
11855-Mason-Pfizer-monkey-virus-Simian-Mason-Pfizer-type-D-retrovirus	11855	Mason-Pfizer monkey virus (Simian Mason-Pfizer type D retrovirus)	11855, 11942, 39068	virus
11856-Squirrel-monkey-retrovirus	11856	Squirrel monkey retrovirus	11856	virus
11864-Avian-leukosis-virus-Avian-leukosis-viruses	11864	Avian leukosis virus (Avian leukosis viruses)	11861, 11864, 79685, 363020, 1401444, 10001965, 10001967, 10002414	virus
11866-Avian-myeloblastosis-virus-avian-myeloblastosis-virus-AMV	11866	Avian myeloblastosis virus (avian myeloblastosis virus AMV)	11866	virus
11867-Avian-myelocytomatosis-virus-Avian-myelocytomatosis-retrovirus	11867	Avian myelocytomatosis virus (Avian myelocytomatosis retrovirus)	11867	virus
11886-Rous-sarcoma-virus-Rous-sarcoma-virus-RSV	11886	Rous sarcoma virus (Rous sarcoma virus RSV)	11886	virus
11901-Bovine-leukemia-virus-bovine-leukemia-virus-BLV	11901	Bovine leukemia virus (bovine leukemia virus BLV)	11901	virus
11966-Aids-associated-retrovirus	11966	Aids-associated retrovirus	11966	virus
11970-Woolly-monkey-sarcoma-virus-Simian-sarcoma-virus	11970	Woolly monkey sarcoma virus (Simian sarcoma virus)	11970	virus
11976-Rabbit-hemorrhagic-disease-virus-Rabbit-haemorrhagic-disease-virus	11976	Rabbit hemorrhagic disease virus (Rabbit haemorrhagic disease virus)	11976, 314536, 314538, 10000507, 10002785	virus
11978-Feline-calicivirus-Feline-vesivirus	11978	Feline calicivirus (Feline vesivirus)	11978, 11979, 11980, 11981, 292349	virus
11983-Norwalk-virus-Norwalk-calicivirus	11983	Norwalk virus (Norwalk calicivirus)	11983, 11984, 33750, 33755, 52276, 82658, 94433, 95340, 99565, 106515, 122928, 122929, 150080, 158465, 165509, 165510, 165511, 171859, 173929, 178773, 182835, 207241, 223997, 302388, 332837, 332884, 336620, 340017, 340018, 370037, 372588, 372626, 386270, 392172, 416035, 416039, 439201, 444134, 463711, 463722, 479063, 489821, 489822, 490039, 490041, 490042, 493845, 499191, 499193, 503764, 508775, 520963, 520964, 521154, 524364, 539227, 546980, 546981, 546984, 552592, 579114, 588533, 627331, 633679, 647343, 647514, 647515, 647516, 647517, 647519, 647521, 647550, 660658, 660659, 670199, 684605, 707424, 707457, 707477, 707488, 722763, 741353, 747305, 795438, 1046049, 1070539, 1097017, 1156979, 1156983, 1182142, 1182143, 1182144, 1184498, 1208060, 1241973, 1254407, 1260941, 1286616, 1291821, 1291870, 1320096, 1321999, 1350216, 1350217, 1350218, 1369984, 1380582, 1387905, 1389679, 1406147, 1406148, 1406149, 1472713, 1498657, 1498746, 1529923, 1537090, 1577715, 1631314, 1634342, 1665645, 1685104, 1776356, 1792260, 1898156, 1914545, 1972699, 2755033, 10000560, 10000829, 10000832, 10001116, 10001606, 10002026, 10002598, 10002600, 10002603	virus
12064-Enterovirus-E-Bovine-enterovirus	12064	Enterovirus E (Bovine enterovirus)	12064, 12065, 1248331	virus
12092-Hepatovirus-A-Hepatitis-A-virus	12092	Hepatovirus A (Hepatitis A virus)	12092, 12093, 12097, 12098, 12099, 208726, 470422, 470593	virus
12110-Foot-and-mouth-disease-virus	12110	Foot-and-mouth disease virus	12110, 12111, 12112, 12113, 12114, 12115, 12116, 12117, 12118, 12120, 12121, 12122, 12123, 35292, 46290, 73482, 110195, 161727, 168586, 201489, 244367, 10000513, 10000514, 10000515, 10000516, 10000556, 10000801, 10000806, 10000820, 10000836, 10000840, 10000856, 10000964, 10000986, 10000989, 10000991, 10000992, 10000993, 10000994, 10000995, 10001000, 10001039, 10001102, 10001118, 10001642, 10001946, 10002020, 10002131, 10002270, 10002407, 10002408, 10002508	virus
12161-Beet-yellows-virus-sugar-beet-yellows-virus,-SBYV	12161	Beet yellows virus (sugar beet yellows virus, SBYV)	12161	virus
12162-Citrus-tristeza-virus-Citrus-tristeza-closterovirus	12162	Citrus tristeza virus (Citrus tristeza closterovirus)	12162, 31712	virus
12181-Papaya-mosaic-virus-Papaya-mosaic-potexvirus	12181	Papaya mosaic virus (Papaya mosaic potexvirus)	12181	virus
12183-Potato-virus-X-potato-virus-X,-PVX	12183	Potato virus X (potato virus X, PVX)	12183	virus
12197-Bean-yellow-mosaic-virus-Pea-mosaic-virus	12197	Bean yellow mosaic virus (Pea mosaic virus)	12197	virus
12202-Lettuce-mosaic-virus-Lettuce-mosaic-potyvirus	12202	Lettuce mosaic virus (Lettuce mosaic potyvirus)	12202	virus
12205-Papaya-ringspot-virus-Papaya-ring-spot-virus	12205	Papaya ringspot virus (Papaya ring spot virus)	12205	virus
12209-Pepper-mottle-virus-pepper-mottle-virus-PepMoV	12209	Pepper mottle virus (pepper mottle virus PepMoV)	12209	virus
12211-Plum-pox-virus-Plum-pox-potyvirus	12211	Plum pox virus (Plum pox potyvirus)	12211, 12213, 10001100	virus
12215-Potato-virus-A-Potato-A-potyvirus	12215	Potato virus A (Potato A potyvirus)	12215	virus
12216-Potato-virus-Y-potato-virus-Y-PVY	12216	Potato virus Y (potato virus Y PVY)	12216, 12217, 12219, 12220, 122280	virus
12227-Tobacco-etch-virus-tobacco-etch-potyvirus	12227	Tobacco etch virus (tobacco etch potyvirus)	12227	virus
12228-Tobacco-vein-mottling-virus-tobacco-vein-mottling-virus-TVMV	12228	Tobacco vein mottling virus (tobacco vein mottling virus (TVMV))	12228	virus
12230-Turnip-mosaic-virus-turnip-mosaic-potyvirus-TuMV	12230	Turnip mosaic virus (turnip mosaic potyvirus TuMV)	12230	virus
12232-Zucchini-yellow-mosaic-virus-zucchini-yellow-mosaic-virus-ZYMV	12232	Zucchini yellow mosaic virus (zucchini yellow mosaic virus ZYMV)	12232	virus
12238-Odontoglossum-ringspot-virus-Odontoglossum-ringspot-tobamovirus	12238	Odontoglossum ringspot virus (Odontoglossum ringspot tobamovirus)	12238	virus
12242-Tobacco-mosaic-virus-tobacco-mosaic-virus-TMV	12242	Tobacco mosaic virus (tobacco mosaic virus TMV)	12242, 12243, 12246, 10001209, 10001210	virus
12287-Flock-House-virus	12287	Flock House virus	12287	virus
12305-Cucumber-mosaic-virus-cucumber-mosaic-cucumovirus	12305	Cucumber mosaic virus (cucumber mosaic cucumovirus)	12305, 12307, 12312, 117125	virus
12313-Peanut-stunt-virus-peanut-stunt-cucumovirus	12313	Peanut stunt virus (peanut stunt cucumovirus)	12313, 12314	virus
12315-Tomato-aspermy-virus-Chrysanthemum-aspermy-virus	12315	Tomato aspermy virus (Chrysanthemum aspermy virus)	12315	virus
12321-Alfalfa-mosaic-virus	12321	Alfalfa mosaic virus	12321	virus
12455-Borna-disease-virus-Borna-disease-virus-BDV	12455	Borna disease virus (Borna disease virus BDV)	12455, 10000518	virus
12475-Hepatitis-delta-virus-Hepatitis-D-virus	12475	Hepatitis delta virus (Hepatitis D virus)	10422, 10423, 10426, 12475, 31764, 510670, 510893, 10000523	virus
12480-African-green-monkey-polyomavirus-African-green-monkey-lymphotropic-papovavirus-LPV	12480	African green monkey polyomavirus (African green monkey lymphotropic papovavirus LPV)	12480	virus
12538-Lyssavirus-mokola-Mokola-lyssavirus	12538	Lyssavirus mokola (Mokola lyssavirus)	12538	virus
12639-Duck-hepatitis-B-virus-duck-hepatitis-virus,-DHBV	12639	Duck hepatitis B virus (duck hepatitis virus, DHBV)	12639, 489543	virus
12643-Ectromelia-virus-Ectromelia-mousepox-virus	12643	Ectromelia virus (Ectromelia mousepox virus)	12643, 265874	virus
12721-Human-immunodeficiency-virus	12721	Human immunodeficiency virus	12721	virus
12968-Blastocystis-hominis	12968	Blastocystis hominis	12968	other-eukaryote
12990-Carpinus-betulus-European-hornbeam	12990	Carpinus betulus (European hornbeam)	12990	plant
13101-Juniperus-ashei-Ashe-juniper	13101	Juniperus ashei (Ashe juniper)	13101	plant
13164-Myzus-persicae-peach-potato-aphid	13164	Myzus persicae (peach-potato aphid)	13164	other-eukaryote
13187-Parietaria-officinalis	13187	Parietaria officinalis	13187	plant
13216-Piper-nigrum	13216	Piper nigrum	13216	plant
13286-Theromyzon-tessulatum	13286	Theromyzon tessulatum	13286	other-eukaryote
13373-Burkholderia-mallei	13373	Burkholderia mallei	13373, 243160, 320388, 320390, 334802, 334803, 412022, 436115, 1382519	bacterium
13415-Chamaecyparis-obtusa	13415	Chamaecyparis obtusa	13415	plant
13451-Corylus-avellana-European-hazelnut	13451	Corylus avellana (European hazelnut)	13451	plant
13469-Cupressus-sempervirens	13469	Cupressus sempervirens	13469	plant
13489-Dicentrarchus-labrax-European-sea-bass	13489	Dicentrarchus labrax (European sea bass)	13489	vertebrate
13557-Hapalemur-griseus-bamboo-lemur	13557	Hapalemur griseus (bamboo lemur)	13557	vertebrate
13616-Monodelphis-domestica-gray-short-tailed-opossum	13616	Monodelphis domestica (gray short-tailed opossum)	13616	vertebrate
13618-Myrmecia-pilosula-Australian-jumper-ant	13618	Myrmecia pilosula (Australian jumper ant)	13618	other-eukaryote
13677-Scomber-scombrus-Atlantic-mackerel	13677	Scomber scombrus (Atlantic mackerel)	13677	vertebrate
13684-Parastagonospora-nodorum	13684	Parastagonospora nodorum	13684, 321614	other-eukaryote
13818-Adiantum-capillus-veneris-maidenhair-fern	13818	Adiantum capillus-veneris (maidenhair fern)	13818	other-eukaryote
15368-Brachypodium-distachyon-annual-false-brome	15368	Brachypodium distachyon (annual false brome)	15368	plant
15957-Phleum-pratense-timothy-grass	15957	Phleum pratense (timothy grass)	15957	plant
16719-Juglans-nigra-black-walnut	16719	Juglans nigra (black walnut)	16719	plant
21020-Castanea-sativa-European-chestnut	21020	Castanea sativa (European chestnut)	21020	plant
27334-Penicillium-expansum	27334	Penicillium expansum	27334	other-eukaryote
27505-Polistes-annularis	27505	Polistes annularis	27505	other-eukaryote
27828-Cooperia-oncophora	27828	Cooperia oncophora	27828	other-eukaryote
27835-Nippostrongylus-brasiliensis	27835	Nippostrongylus brasiliensis	27835	other-eukaryote
27990-Plasmodium-vivax-like-sp	27990	Plasmodium vivax-like sp.	27990	other-eukaryote
28035-Staphylococcus-lugdunensis	28035	Staphylococcus lugdunensis	28035, 904352	bacterium
28037-Streptococcus-mitis	28037	Streptococcus mitis	28037, 1239793	bacterium
28038-Latilactobacillus-curvatus	28038	Latilactobacillus curvatus	28038	bacterium
28049-Acidothermus-cellulolyticus-Acidithermus-cellulolyticus	28049	Acidothermus cellulolyticus (Acidithermus cellulolyticus)	351607	bacterium
28080-Campylobacter-upsaliensis	28080	Campylobacter upsaliensis	28080, 306264	bacterium
28090-Acinetobacter-lwoffii	28090	Acinetobacter lwoffii	10001503	bacterium
28101-Phyllobacterium-myrsinacearum	28101	Phyllobacterium myrsinacearum	28101	bacterium
28108-Alteromonas-macleodii	28108	Alteromonas macleodii	28108, 529120	bacterium
28112-Tannerella-forsythia	28112	Tannerella forsythia	28112	bacterium
28116-Bacteroides-ovatus	28116	Bacteroides ovatus	28116, 411476	bacterium
28130-Prevotella-disiens	28130	Prevotella disiens	28130	bacterium
28131-Prevotella-intermedia	28131	Prevotella intermedia	28131	bacterium
28132-Prevotella-melaninogenica	28132	Prevotella melaninogenica	28132	bacterium
28137-Prevotella-veroralis	28137	Prevotella veroralis	28137	bacterium
28151-Serratia-proteamaculans	28151	Serratia proteamaculans	28151	bacterium
28172-Vibrio-metschnikovii	28172	Vibrio metschnikovii	28172	bacterium
